BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
2000;2000;3848;3;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;1
10000;579524;193200;19;4;2;8,4743;8;0;0
2000;0;4200;4;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;1;0;0
5000;0;16680;3;4;2;8,4743;4;0,333333333;1
5000;0;0;0;4;2;8,4743;3;0,166666667;0
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;41500;20000;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;1530;2;4;2;8,4743;2;0;0
2000;8500;9000;3;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;67920;22240;17;4;2;8,4743;5;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;2000;2000;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;7500;7500;1;4;2;8,4743;1;0;0
5000;1500;1500;1;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;3000;2;4;2;8,4743;3;0,4;0
2000;0;0;0;4;2;8,4743;1;0;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;1000;1;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;201131;68800;7;4;2;8,4743;5;0;0
2000;650;1150;2;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;0;20078;4;4;2;8,4743;7;0,352941176;1
2000;2000;-321;2;4;2;8,4743;2;0;0
2000;0;-9099;6;4;2;8,4743;6;0,9;1
10000;900000;-34900;11;4;2;8,4743;5;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;1
2000;0;0;0;4;2;8,4743;3;0;0
2000;3700;808;12;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;0;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;2750;1339;10;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;0;0;0
2000;1000;1000;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;1861;3;4;2;8,4743;1;0,333333333;0
10000;11837;64608;15;4;2;8,4743;5;0,55;1
10000;0;0;0;4;2;8,4743;8;0,058823529;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;2920;4764;8;4;2;8,4743;6;0,111111111;0
10000;253000;162228;3;4;2;8,4743;8;0,071428571;0
2000;2520;2520;1;4;2;8,4743;4;0;1
5000;5000;6906;2;4;2;8,4743;2;0,5;1
5000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;4;0;0
5000;33250;31846;29;4;2;8,4743;9;0,117647059;0
2000;0;0;0;4;2;8,4743;0;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;26862;10170;29;4;2;8,4743;7;0,647058824;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;47337;23373;11;4;2;8,4743;7;0,375;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;37226;26000;18;4;2;8,4743;10;0,1875;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;25406;1950;26;4;2;8,4743;7;0,125;0
2000;0;0;0;4;2;8,4743;3;0;0
5000;0;0;0;4;2;8,4743;5;0;0
10000;0;0;0;4;2;8,4743;3;0;0
2000;27923;-999;27;4;2;8,4743;6;0,333333333;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;13000;26000;6;4;2;8,4743;9;0,052631579;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;0;0;0;4;2;8,4743;3;0;0
10000;0;0;0;4;2;8,4743;4;0;0
10000;415700;223912;31;4;2;8,4743;10;0,25;1
5000;0;0;0;4;2;8,4743;4;0,181818182;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;3713;2817;9;4;2;8,4743;7;0,392857143;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;22840;16404;23;4;2;8,4743;6;0,625;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;349752;294260;30;4;2;8,4743;10;0,153846154;1
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;320;320;1;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0,666666667;0
5000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;2;0;0
5000;44702;44702;2;4;2;8,4743;2;1;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;43875;24600;6;4;2;8,4743;7;0,076923077;0
2000;4164;1345;5;4;2;8,4743;6;0,111111111;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;21920;15620;6;4;2;8,4743;8;0,703703704;1
2000;1700;824;2;4;2;8,4743;3;0;0
10000;101690;151560;23;4;2;8,4743;7;0,076923077;0
2000;13667;3935;25;4;2;8,4743;7;0,75;1
2000;1500;1500;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;2;0,5;0
2000;0;3500;5;4;2;8,4743;2;0,083333333;0
5000;0;0;0;4;2;8,4743;2;0,076923077;0
2000;528;528;1;4;2;8,4743;3;0;0
5000;3452;15112;16;4;2;8,4743;6;0,636363636;1
2000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;12000;12000;1;4;2;8,4743;3;0;1
2000;0;0;0;4;2;8,4743;0;0;0
10000;8572;41100;15;4;2;8,4743;7;0,294117647;0
10000;130108;-17560;5;4;2;8,4743;5;0,333333333;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;502998;206420;20;4;2;8,4743;9;0,266666667;0
2000;1077;-198;1;4;2;8,4743;2;0,166666667;1
2000;2340;907;12;4;2;8,4743;4;0;0
5000;50707;-6295;10;4;2;8,4743;5;0,428571429;0
10000;540955;179773;8;4;2;8,4743;9;0,769230769;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;3;0;0
2000;8900;11212;19;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;4765;6563;15;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;3;0,071428571;0
5000;0;0;0;4;2;8,4743;2;0;0
2000;0;1420;5;4;2;8,4743;1;0;0
2000;97940;32000;18;4;2;8,4743;8;0,736842105;1
5000;96741;60274;16;4;2;8,4743;3;0,125;0
2000;128210;11096;9;4;2;8,4743;6;0;0
2000;8257;1345;10;4;2;8,4743;6;0,111111111;0
10000;0;0;0;4;2;8,4743;5;0;0
2000;15250;16250;6;4;2;8,4743;6;0,125;0
10000;5736;28143;12;4;2;8,4743;6;0,142857143;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;6695;9754;28;4;2;8,4743;6;0;0
2000;0;0;0;4;2;8,4743;3;0;0
2000;4800;8000;7;4;2;8,4743;6;0,142857143;0
2000;0;0;0;4;2;8,4743;2;0;0
10000;59569;7000;7;4;2;8,4743;5;0,5;1
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;2;0;0
10000;98304;31839;5;4;2;8,4743;4;0,5;0
2000;5417;3699;9;4;2;8,4743;3;0;0
5000;0;3000;1;4;2;8,4743;4;0;0
5000;0;0;0;4;2;8,4743;3;0;0
10000;157869;177595;29;4;2;8,4743;10;0,59375;1
10000;16900;58161;29;4;2;8,4743;8;0,647058824;1
2000;23692;4799;16;4;2;8,4743;8;0,388888889;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;5856;59401;6;4;2;8,4743;3;0;0
10000;614953;85093;13;4;2;8,4743;6;0,071428571;0
10000;11840;-20549;15;4;2;8,4743;7;0,421052632;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;500;26809;7;4;2;8,4743;5;1;1
2000;0;0;0;4;2;8,4743;3;0;0
2000;12000;-6360;1;4;2;8,4743;3;0;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;1000;1;4;2;8,4743;1;0;0
2000;30516;-1899;25;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;1
5000;2827;3880;6;4;2;8,4743;5;0,090909091;0
10000;38174;-3441;10;4;2;8,4743;7;0,384615385;1
10000;346758;163708;16;4;2;8,4743;9;0,357142857;0
2000;200;-437;3;4;2;8,4743;3;0;0
10000;39552;-19898;10;4;2;8,4743;10;0,612903226;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;5083;7071;31;4;2;8,4743;7;0,285714286;0
2000;1980;3980;5;4;2;8,4743;6;0,2;1
5000;0;0;0;4;2;8,4743;4;0;0
2000;0;0;6;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;5;0;0
2000;1860;1398;9;4;2;8,4743;3;0;0
5000;33257;46931;6;4;2;8,4743;5;0,076923077;1
2000;0;1000;1;4;2;8,4743;5;0,105263158;0
10000;6550;10710;5;4;2;8,4743;7;0,3;1
2000;5500;5500;2;4;2;8,4743;2;0;0
5000;34081;34761;10;4;2;8,4743;6;0,391304348;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;360;360;1;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;8957;14407;16;4;2;8,4743;6;0,076923077;0
10000;427525;90633;26;4;2;8,4743;4;1;1
2000;0;0;0;4;2;8,4743;1;0,153846154;0
5000;0;0;0;4;2;8,4743;2;0;0
10000;30000;30000;1;4;2;8,4743;4;0,25;0
10000;138093;209521;25;4;2;8,4743;9;0,357142857;1
5000;3600;10799;8;4;2;8,4743;6;0;0
2000;0;900;1;4;2;8,4743;3;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;400;400;1;4;2;8,4743;3;0;0
2000;2372;-813;2;4;2;8,4743;5;0;0
2000;15901;12743;13;4;2;8,4743;6;0;0
5000;213750;100350;6;4;2;8,4743;2;0;1
40000;1069719;398364;26;4;2;8,4743;10;0,36;1
10000;0;0;0;4;2;8,4743;8;0;0
2000;3000;3000;4;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;3491;0;4;4;2;8,4743;7;0,04;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;99883;188370;24;4;2;8,4743;10;0,826086957;1
2000;0;0;0;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;4;0;0
10000;0;0;0;4;2;8,4743;7;0,444444444;0
2000;12457;19200;23;4;2;8,4743;7;0,516129032;1
10000;0;0;0;4;2;8,4743;8;0,076923077;0
2000;300;900;2;4;2;8,4743;4;0;0
40000;990140;339500;3;4;2;8,4743;7;0,321428571;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;0;6800;5;4;2;8,4743;6;0,1;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;0;0;0;4;2;8,4743;7;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;745;745;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;219242;174222;27;4;2;8,4743;10;0,108108108;0
10000;55968;68359;7;4;2;8,4743;8;0,130434783;1
10000;175148;83470;12;4;2;8,4743;7;0,185185185;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;6500;-3189;6;4;2;8,4743;6;0,727272727;1
2000;5091;-2240;13;4;2;8,4743;5;0,176470588;1
2000;0;0;0;4;2;8,4743;1;0;0
5000;9280;9497;5;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;2500;2500;1;4;2;8,4743;4;0;0
2000;660;-1035;3;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;8199;-900;24;4;2;8,4743;6;0;0
2000;6600;8965;17;4;2;8,4743;2;0;1
2000;0;10000;1;4;2;8,4743;1;0;0
10000;6400;27600;12;4;2;8,4743;9;0,117647059;0
5000;0;0;0;4;2;8,4743;2;0;0
10000;35950;-8000;3;4;2;8,4743;7;0,294117647;0
2000;6000;11000;2;4;2;8,4743;1;0;0
5000;21105;4038;3;4;2;8,4743;5;0,125;1
2000;1938;-355;2;4;2;8,4743;4;0;0
2000;130;-85;1;4;2;8,4743;3;0;1
2000;0;0;0;4;2;8,4743;1;0,5;0
5000;0;0;0;4;2;8,4743;5;0,090909091;1
40000;684204;403001;22;4;2;8,4743;10;0,777777778;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;2000;1;4;2;8,4743;1;0;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;5000;9209;8;4;2;8,4743;5;0,235294118;1
10000;0;0;0;4;2;8,4743;6;0,083333333;0
10000;151529;65148;9;4;2;8,4743;6;0,466666667;1
2000;1376;1061;2;4;2;8,4743;5;0;0
10000;507402;155901;13;4;2;8,4743;9;0,333333333;1
10000;53773;57239;16;4;2;8,4743;9;0,785714286;1
10000;1287170;-116010;8;4;2;8,4743;9;0;0
10000;100191;37738;31;4;2;8,4743;9;0,375;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;9444;16665;20;4;2;8,4743;10;0,857142857;1
10000;19321;-5000;5;4;2;8,4743;7;0,315789474;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;36472;21082;8;4;2;8,4743;4;0,166666667;0
2000;6846;1548;11;4;2;8,4743;3;0;0
2000;3903;-4850;4;4;2;8,4743;5;0;0
5000;0;5200;1;4;2;8,4743;5;0,142857143;0
2000;0;0;0;4;2;8,4743;6;0,076923077;0
5000;26642;-17096;5;4;2;8,4743;6;0,05;0
10000;175891;184851;27;4;2;8,4743;10;0,304347826;1
10000;317954;35333;28;4;2;8,4743;9;0,75862069;1
10000;0;0;0;4;2;8,4743;5;0;0
2000;3640;3640;4;4;2;8,4743;2;0;0
2000;9700;-4691;2;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;61276;45510;8;4;2;8,4743;8;0,48;1
2000;0;0;0;4;2;8,4743;2;0;0
2000;1800;5000;4;4;2;8,4743;3;0,2;0
2000;0;1286;1;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;3;0;0
10000;101880;-66613;4;4;2;8,4743;7;0,25;1
2000;4676;2064;3;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;3;0;0
40000;3977647;-170281;17;4;2;8,4743;9;0,625;1
5000;0;0;0;4;2;8,4743;4;0;0
2000;0;10000;1;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;4998;6998;4;4;2;8,4743;6;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;40357;2001;11;4;2;8,4743;2;0;0
10000;172318;90355;27;4;2;8,4743;8;0;0
5000;21754;10864;30;4;2;8,4743;7;0,535714286;1
10000;2100;2100;1;4;2;8,4743;6;0,214285714;0
10000;86312;189851;31;4;2;8,4743;9;0,615384615;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;6460;9801;10;4;2;8,4743;6;0;0
2000;0;0;0;4;2;8,4743;3;0,166666667;0
10000;13693;8651;12;4;2;8,4743;9;0,142857143;0
5000;0;5000;4;4;2;8,4743;5;0,260869565;0
10000;0;0;0;4;2;8,4743;9;0,4;0
2000;0;0;0;4;2;8,4743;2;0;0
10000;50000;50000;1;4;2;8,4743;4;0;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;600;1;4;2;8,4743;1;0;0
10000;68741;38001;15;4;2;8,4743;8;0,107142857;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;3335813;168033;30;4;2;8,4743;9;0,846153846;1
2000;2000;8000;3;4;2;8,4743;6;0,260869565;0
40000;5687716;704136;29;4;2;8,4743;10;0,868421053;1
10000;0;30000;3;4;2;0,9857;5;0,142857143;0
20000;0;629251;6;4;2;0,9857;9;0,333333333;0
10000;6000;25843;17;4;2;0,9857;7;0,266666667;0
20000;0;0;0;4;2;0,9857;8;0,2;1
20000;1271252;-36711;31;4;2;0,9857;10;0,47826087;1
10000;409236;58827;30;4;2;0,9857;9;0,3125;1
20000;5357553;1761639;17;4;2;0,9857;9;0,24;1
10000;41886;82185;11;4;2;0,9857;7;0,3;1
20000;0;30000;2;4;2;0,9857;9;0,378378378;0
20000;25000;25000;1;4;2;0,9857;6;0,545454545;0
20000;47750;487000;5;4;2;0,9857;9;0,476190476;1
20000;108000;134820;15;4;2;0,9857;8;0,111111111;0
10000;21000;42000;13;4;2;0,9857;6;0,2;0
20000;1458000;2051300;19;4;2;0,9857;9;0,285714286;1
20000;773029;811004;10;4;2;0,9857;9;0,4375;1
10000;100000;235737;6;4;2;0,9857;4;1;1
20000;105329;238363;24;4;2;0,9857;9;0,136363636;0
20000;438831;-192420;27;4;2;0,9857;6;1;1
20000;366786;203671;13;4;2;0,9857;9;0,5;0
10000;13250;38601;19;4;2;0,9857;9;0,137931034;0
10000;79551;-389;25;4;2;0,9857;6;0,181818182;1
20000;0;0;0;4;2;0,9857;8;0;0
20000;92096;116501;12;4;2;0,9857;10;0,7;1
10000;249649;84342;16;4;2;0,9857;7;0,230769231;0
20000;6465;294001;11;4;2;0,9857;9;0,142857143;0
20000;40000;248771;6;4;2;0,9857;9;0,24;0
20000;22200;12850;7;4;2;0,9857;6;0;0
20000;0;0;0;4;2;0,9857;8;0,535714286;0
20000;34546;109216;11;4;2;0,9857;9;0,066666667;0
20000;1659393;1143001;28;4;2;0,9857;9;0,333333333;0
20000;318665;439715;4;4;2;0,9857;5;0;0
20000;328556;206433;22;4;2;0,9857;9;0,388888889;1
10000;875627;130226;19;4;2;0,9857;7;0,285714286;1
10000;503819;220433;28;4;2;0,9857;6;0,4;1
20000;244321;1194581;6;4;2;0,9857;9;0;0
20000;1886575;1145002;15;4;2;0,9857;9;0,789473684;1
20000;227417;170024;6;4;2;0,9857;7;0,125;0
20000;36309;173832;12;4;2;0,9857;9;0,125;0
20000;939706;562002;23;4;2;0,9857;10;0,523809524;0
20000;13500;80078;12;4;2;0,9857;8;0,125;0
20000;456199;591899;16;4;2;0,9857;10;0,5;1
20000;311208;-104884;13;4;2;0,9857;10;0,166666667;1
20000;188099;119002;30;4;2;0,9857;10;0,444444444;0
20000;0;164001;5;4;2;0,9857;9;0,472222222;0
2000;3420;11832;27;4;2;7,7153;10;0,375;0
20000;4454513;1571523;22;4;2;7,7153;10;0,884615385;1
10000;61000;34289;16;4;2;0,9857;6;0,578947368;1
10000;34655;46260;24;4;2;0,9857;10;0,545454545;0
10000;29561;289069;21;4;2;0,9857;9;0,583333333;0
10000;128683;98501;26;4;2;0,9857;9;0,242424242;1
20000;608923;1293135;29;4;2;0,9857;10;0,545454545;0
20000;469800;363001;21;4;2;0,9857;10;0,793103448;0
10000;21361;-30393;13;4;2;0,9857;7;0,294117647;0
10000;234991;118388;8;4;2;0,9857;7;0,266666667;0
20000;39780;363204;13;4;2;0,9857;10;0,685714286;1
20000;0;0;0;4;2;0,9857;8;0;0
20000;1988669;276481;30;4;2;0,9857;9;0,8;1
5000;226035;127720;31;4;2;7,7153;6;0,428571429;1
5000;32738;12196;17;4;2;7,7153;10;0,294117647;0
2000;36183;-15000;18;4;2;7,7153;6;0;0
10000;10000;15000;3;4;2;8,4743;8;0,083333333;0
2000;0;200;1;4;2;8,4743;2;0;1
5000;645900;85112;20;4;2;8,4743;4;1;0
2000;0;0;0;4;2;8,4743;5;0,25;0
2000;1052;395;8;4;2;8,4743;5;0,333333333;1
2000;0;0;0;4;2;8,4743;1;0;0
20000;0;0;0;4;2;0,9857;8;0,28;0
20000;35295;101295;10;4;2;0,9857;9;0,172413793;0
10000;10000;30000;3;4;2;0,9857;9;0,066666667;0
20000;76250;7452;10;4;2;0,9857;8;0,470588235;1
20000;105074;104947;13;4;2;0,9857;9;0,096774194;0
20000;674341;328897;12;4;2;0,9857;9;0,6;1
20000;0;52974;6;4;2;0,9857;9;0,214285714;0
20000;0;16000;1;4;2;0,9857;8;0,038461538;0
10000;22000;97000;5;4;2;0,9857;5;0,166666667;0
20000;955324;361453;23;4;2;0,9857;9;0,137931034;1
20000;0;0;0;4;2;0,9857;8;0,285714286;0
2000;1058;240;4;4;2;8,4743;2;0;0
40000;619547;709504;26;4;2;8,4743;10;0,25;0
10000;18872;73400;7;4;2;8,4743;4;0;0
5000;194004;-7144;15;4;2;8,4743;5;1;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;13266;-7500;5;4;2;8,4743;4;0;1
2000;220;371;3;4;2;8,4743;4;0;0
2000;18300;18300;2;4;2;8,4743;3;0;1
2000;8500;8500;3;4;2;8,4743;3;0;0
5000;5000;5000;1;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
20000;49214;59615;16;4;2;0,9857;10;0,297297297;0
10000;6790;9475;6;4;2;0,9857;9;0,423076923;0
20000;2531678;416598;24;4;2;0,9857;9;0,428571429;0
20000;1117000;-11020;13;4;2;0,9857;9;0,516129032;0
20000;1473500;-997326;23;4;2;0,9857;10;0,5;1
20000;58426;87698;10;4;2;0,9857;9;0,733333333;1
10000;263725;211000;20;4;2;8,4743;9;0,571428571;1
10000;0;32000;4;4;2;8,4743;6;0,038461538;1
2000;0;0;0;4;2;8,4743;1;0;0
5000;50617;-51973;3;4;2;8,4743;5;0;0
10000;511775;42139;20;4;2;8,4743;8;0,153846154;0
10000;1753770;364382;30;4;2;8,4743;8;0,6;1
2000;1000;-60;3;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;5;0,166666667;0
5000;5200;5200;2;4;2;8,4743;8;0,384615385;1
2000;500;500;3;4;2;8,4743;3;0;0
5000;49946;30187;26;4;2;8,4743;6;0,166666667;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;24293;7335;6;4;2;8,4743;6;0,066666667;0
10000;24056;11956;1;4;2;8,4743;5;0,230769231;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;2;0;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;754043;71006;13;4;2;8,4743;8;0,153846154;1
2000;0;0;0;4;2;8,4743;1;0;0
20000;1790552;-202159;21;4;2;0,9857;9;0,222222222;1
20000;1428668;237740;22;4;2;0,9857;10;0,454545455;0
20000;53100;107100;26;4;2;0,9857;10;0;0
5000;0;22500;4;4;2;0,9857;8;0,066666667;0
10000;82264;30501;29;4;2;0,9857;8;0,178571429;1
5000;44696;22657;25;4;2;8,4743;8;0,035714286;0
5000;329413;156911;17;4;2;8,4743;8;0,481481481;1
10000;500;500;1;4;2;8,4743;7;0,19047619;1
10000;108241;63850;14;4;2;8,4743;9;0;0
5000;0;0;0;4;2;8,4743;2;0;0
2000;0;0;0;4;2;8,4743;4;0,2;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;10670;-9710;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;3;0;0
5000;180000;48200;4;4;2;8,4743;2;0;0
2000;6000;10000;4;4;2;8,4743;1;0;0
10000;239720;60501;13;4;2;8,4743;7;0,210526316;0
2000;2621;7737;8;4;2;8,4743;5;0;0
2000;0;0;0;4;2;8,4743;1;0;1
2000;2000;-2943;3;4;2;8,4743;2;0,25;0
2000;0;0;0;4;2;8,4743;4;0,071428571;0
2000;15267;10335;19;4;2;8,4743;7;0,518518519;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0,5;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;1000;1;4;2;8,4743;1;0,333333333;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;1650;3786;10;4;2;8,4743;3;0,333333333;1
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;2;0;0
10000;0;0;0;4;2;8,4743;5;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;910;4;4;2;8,4743;7;0,173913043;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;5;0,25;1
2000;0;0;0;4;2;8,4743;1;0;0
10000;92924;-11411;12;4;2;8,4743;10;0,346153846;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;170985;95002;31;4;2;8,4743;10;0,333333333;0
5000;0;0;0;4;2;8,4743;1;0;0
10000;110612;77232;23;4;2;8,4743;9;0,333333333;1
5000;0;0;0;4;2;8,4743;4;0;0
10000;55232;4958;28;4;2;8,4743;10;0,076923077;1
2000;2000;323;3;4;2;8,4743;7;0,0625;0
2000;0;10000;1;4;2;8,4743;1;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;4000;-746;2;4;2;8,4743;6;0;0
2000;0;0;0;4;2;8,4743;1;0;0
10000;5100;3992;2;4;2;8,4743;8;0,2;0
2000;2000;2000;4;4;2;8,4743;5;0;0
2000;0;0;0;4;2;8,4743;1;0;0
5000;0;0;0;4;2;8,4743;0;0;0
10000;50500;52035;8;4;2;8,4743;3;0,666666667;0
2000;0;0;0;4;2;8,4743;1;0;0
2000;820;427;3;4;2;8,4743;3;0;1
2000;0;0;0;4;2;8,4743;1;0,090909091;0
10000;0;0;0;4;2;8,4743;4;0;0
2000;0;0;0;4;2;8,4743;3;0;0
10000;70000;112000;6;4;2;8,4743;4;0;1
2000;0;0;0;4;2;8,4743;1;0;0
2000;11420;2096;13;4;2;8,4743;1;0;0
